source	term	raw_term	source_id	source_type	count	synset	overlap_clean	overlap_merged	existing_clean_roles	existing_clean_sources	existing_merged_roles	existing_merged_sources	source_url
visual_genome_attributes	golden brown	golden brown		raw_attribute	266	aureate.s.02	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	raw	raw		raw_attribute	262	natural.s.07	yes	yes	attribute|food_state_attribute	ovad|vaw	attribute|food_state_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	reddish	reddish		raw_attribute	262	red.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bright red	bright red		raw_attribute	260	bright.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	fabric	fabric		raw_attribute	255	fabric.n.01	yes	yes	material_attribute	ovad|paco|vaw	material_attribute	ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dotted	dotted		raw_attribute	254	dotted.s.01	yes	yes	pattern_attribute|texture_attribute	dtd|ovad|paco|vaw	pattern_attribute|texture_attribute	dtd|ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aqua	aqua		raw_attribute	253	greenish_blue.n.01	yes	yes	color_attribute	css_color_4|vaw	color_attribute	css_color_4|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	elderly	elderly		raw_attribute	252	aged.s.01	yes	yes	age_attribute	vaw	age_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	speckled	speckled		raw_attribute	248	dotted.s.01	yes	yes	pattern_attribute	ovad|vaw	pattern_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	giraffe	giraffe		raw_attribute	245	giraffe.n.01	yes	yes	motif_attribute	fashionpedia	motif_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	styrofoam	styrofoam		raw_attribute	244	styrofoam.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	foggy	foggy		raw_attribute	241	brumous.s.01	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	jean	jean		raw_attribute	235	jean.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	caucasian	caucasian		raw_attribute	234	caucasian.a.01	yes	yes	race_attribute	vaw	race_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	tilted	tilted		raw_attribute	233	atilt.s.01	yes	yes	orientation_attribute	vaw	orientation_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	weathered	weathered		raw_attribute	232	weather-beaten.s.02	yes	yes	state_attribute	vaw	state_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	tomato	tomato 		raw_attribute	231	tomato.n.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	textured	textured		raw_attribute	224	textured.s.01	yes	yes	texture_attribute	vaw	texture_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	red brick	RED BRICK		raw_attribute	220	red.s.01	yes	yes	material_attribute	vaw	material_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	turning	turning		raw_attribute	211	turn.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cluttered	cluttered		raw_attribute	202	cluttered.s.01	yes	yes	attribute|order_attribute	ovad|vaw	attribute|order_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	indoors	indoors		raw_attribute	200	inside.r.01	yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bamboo	bamboo 		raw_attribute	198	bamboo.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	rainbow colored	rainbow colored		raw_attribute	196	rainbow.n.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	octagonal	octagonal		raw_attribute	188	octangular.a.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	knitted	knitted		raw_attribute	184	knitted.s.01	yes	yes	attribute|texture_attribute	dtd|vaw	attribute|texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	laughing	laughing		raw_attribute	183	laugh.v.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	on ground	on ground		raw_attribute	178		yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cobblestone	cobblestone		raw_attribute	175	cobble.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	spiky	spiky		raw_attribute	173	peaky.s.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	braided	braided		raw_attribute	171	braided.s.01	yes	yes	attribute|texture_attribute	dtd|vaw	attribute|texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lavender	lavender		raw_attribute	169	lavender.s.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cylindrical	cylindrical		raw_attribute	169	cylindrical.s.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	neat	neat		raw_attribute	168	neat.s.01	yes	yes	condition_attribute	ovad	condition_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	diamond shaped	diamond shaped		raw_attribute	167	diamond.n.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wool	wool		raw_attribute	166	wool.n.01	yes	yes	material_attribute	paco	material_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light pink	light pink		raw_attribute	164	pink.s.01	yes	yes	color_attribute	paco	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	camouflage	Camouflage		raw_attribute	164	disguise.n.01	yes	yes	attribute|pattern_attribute	fashionpedia|vaw	attribute|pattern_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	looking up	looking up		raw_attribute	160	look.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	pale blue	Pale blue		raw_attribute	158	pale.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark haired	dark haired		raw_attribute	158	hairy.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	throwing	throwing		raw_attribute	158	throw.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	playing baseball	playing baseball		raw_attribute	155	play.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	heart shaped	heart shaped		raw_attribute	148	heart.n.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	jeans	jeans		raw_attribute	147	jean.n.01	yes	yes	fashion_style_attribute	fashionpedia	fashion_style_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	neon green	neon green		raw_attribute	146	neon.n.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	jagged	jagged		raw_attribute	145	jagged.s.01	yes	yes	texture_attribute	vaw	texture_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	partly cloudy	partly cloudy		raw_attribute	143	cloudy.a.02	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	stripe	Stripe		raw_attribute	142	band.n.04	yes	yes	pattern_attribute	fashionpedia	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	logo	logo		raw_attribute	141	logo.n.01	yes	yes	pattern_attribute	paco	pattern_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	domed	domed		raw_attribute	137	domed.s.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	stormy	stormy		raw_attribute	131	stormy.a.01	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	amber	amber		raw_attribute	130	amber.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	olive green	olive green		raw_attribute	129	olive.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	fur	fur		raw_attribute	128	fur.n.01	yes	yes	material_attribute	fashionpedia	material_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	far away	far away		raw_attribute	125	away.s.01	yes	yes	spatial_attribute	vaw	spatial_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	arranged	arranged		raw_attribute	125	arranged.a.01	yes	yes	order_attribute	ovad	order_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	spiral	spiral		raw_attribute	125	coiling.s.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sad	sad		raw_attribute	124	sad.a.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	boy	boy		raw_attribute	124	male_child.n.01	yes	yes	gender_attribute	ovad	gender_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	slim	slim		raw_attribute	122	slender.s.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cartoon	cartoon		raw_attribute	121	cartoon.n.01	yes	yes	attribute|pattern_attribute	fashionpedia|vaw	attribute|pattern_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	slender	slender		raw_attribute	120	slender.s.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	polka dotted	polka dotted		raw_attribute	120	polka.n.01	yes	yes	pattern_attribute|texture_attribute	dtd|vaw	pattern_attribute|texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	brown haired	brown haired		raw_attribute	113	brown.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sprinkled	sprinkled		raw_attribute	113	scatter.v.03	yes	yes	attribute|texture_attribute	dtd|vaw	attribute|texture_attribute	dtd|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light yellow	light yellow		raw_attribute	111	yellow.s.01	yes	yes	color_attribute	paco|vaw	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wearing black	wearing black		raw_attribute	110	wear.v.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wheat	wheat		raw_attribute	110	wheat.n.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	marbled	marbled		raw_attribute	108	marbled.s.01	yes	yes	texture_attribute	dtd	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	girl	girl		raw_attribute	107	girl.n.01	yes	yes	gender_attribute	ovad	gender_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	baggy	baggy		raw_attribute	106	baggy.s.01	yes	yes	attribute|silhouette_attribute	fashionpedia|vaw	attribute|silhouette_attribute	fashionpedia|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light purple	light purple		raw_attribute	104	purple.s.01	yes	yes	color_attribute	paco	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bumpy	bumpy		raw_attribute	95	rough.a.09	yes	yes	texture_attribute	dtd	texture_attribute	dtd	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	olive	olive		raw_attribute	93	olive.s.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	rust colored	rust colored		raw_attribute	90	rust.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lime	lime		raw_attribute	90	lime.n.04	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	cubed	cubed		raw_attribute	89	cube.v.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	plant	plant		raw_attribute	89	plant.n.01	yes	yes	pattern_attribute	fashionpedia	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	violet	violet		raw_attribute	89	purple.s.01	yes	yes	color_attribute	css_color_4|ovad|vaw	color_attribute	css_color_4|ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	translucent	translucent		raw_attribute	89	translucent.s.01	yes	yes	opacity_attribute	ovad|paco	opacity_attribute	ovad|paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	silk	silk		raw_attribute	88	silk.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	broad	broad		raw_attribute	86	wide.a.01	yes	yes	size_attribute	vaw	size_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	velvet	velvet		raw_attribute	85	velvet.s.01	yes	yes	material_attribute	paco	material_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	looking at camera	looking at camera		raw_attribute	84	look.v.01	yes	yes	pose_attribute	vaw	pose_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	oval shaped	oval shaped		raw_attribute	81	egg-shaped.s.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	angry	angry		raw_attribute	81	angry.a.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lettered	lettered		raw_attribute	81	knowing.s.04	yes	yes	pattern_attribute	ovad	pattern_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	hiding	hiding		raw_attribute	79	hide.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	texting	texting		raw_attribute	78		yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	rainy	rainy		raw_attribute	76	showery.s.01	yes	yes	weather_attribute	vaw	weather_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	climbing	climbing		raw_attribute	74	climb.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sleepy	sleepy		raw_attribute	74	sleepy.s.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	oversized	oversized		raw_attribute	72	outsize.s.01	yes	yes	silhouette_attribute	fashionpedia	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	opaque	Opaque 		raw_attribute	70	opaque.a.01	yes	yes	opacity_attribute	ovad|paco|vaw	opacity_attribute	ovad|paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bell	bell		raw_attribute	70	bell.n.01	yes	yes	silhouette_attribute	fashionpedia	silhouette_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	paddling	paddling		raw_attribute	70	paddle.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wearing white	wearing white		raw_attribute	69	wear.v.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	quilted	quilted		raw_attribute	69	quilted.s.01	yes	yes	textile_finish_attribute	fashionpedia	textile_finish_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	in water	in water		raw_attribute	69		yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark pink	dark pink		raw_attribute	68	pink.s.01	yes	yes	color_attribute	paco|vaw	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	taupe	taupe		raw_attribute	67	fuscous.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	sleek	sleek		raw_attribute	67	sleek.s.01	yes	yes	texture_attribute	ovad	texture_attribute	ovad	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	serious	serious		raw_attribute	66	serious.a.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	v neck	v-neck		raw_attribute	66	five.s.01	yes	yes	clothing_cut_attribute	fashionpedia	clothing_cut_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	lining	lining		raw_attribute	65	line.v.01	yes	yes	textile_finish_attribute	fashionpedia	textile_finish_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	black haired	black haired		raw_attribute	65	black.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	light orange	light orange		raw_attribute	65	orange.s.01	yes	yes	color_attribute	paco	color_attribute	paco	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	stucco	stucco		raw_attribute	64	stucco.n.01	yes	yes	material_attribute	ovad|vaw	material_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	abstract	abstract		raw_attribute	64	abstract.a.01	yes	yes	pattern_attribute	fashionpedia	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	bluish	bluish		raw_attribute	64	blue.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	colorless	colorless		raw_attribute	64	colorless.a.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	on the wall	on the wall		raw_attribute	61		yes	yes	context_attribute	vaw	context_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	pinstriped	pinstriped		raw_attribute	61	pinstriped.s.01	yes	yes	pattern_attribute	ovad|vaw	pattern_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	geometric	geometric		raw_attribute	57	geometric.s.01	yes	yes	pattern_attribute	fashionpedia	pattern_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	dark purple	dark purple		raw_attribute	57	purple.s.01	yes	yes	color_attribute	paco|vaw	color_attribute	paco|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	typing	typing		raw_attribute	55	type.v.01	yes	yes	activity_attribute	vaw	activity_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	paisley	paisley		raw_attribute	55	paisley.n.01	yes	yes	pattern_attribute|texture_attribute	dtd|fashionpedia	pattern_attribute|texture_attribute	dtd|fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	aged	aged		raw_attribute	54	aged.s.01	yes	yes	age_attribute|condition_attribute	ovad|vaw	age_attribute|condition_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	spherical	spherical		raw_attribute	52	spherical.a.01	yes	yes	shape_attribute	vaw	shape_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	red haired	red haired		raw_attribute	51	red.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	wearing blue	wearing blue		raw_attribute	51	wear.v.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	grinning	grinning		raw_attribute	49	grin.v.01	yes	yes	expression_attribute	ovad|vaw	expression_attribute	ovad|vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	magenta	magenta		raw_attribute	49	magenta.s.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	terracotta	terracotta		raw_attribute	48		yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	pale green	pale green		raw_attribute	48	pale.s.01	yes	yes	color_attribute	vaw	color_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	suede	suede		raw_attribute	47	suede.n.01	yes	yes	material_attribute	fashionpedia	material_attribute	fashionpedia	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	salmon	salmon		raw_attribute	47	pink-orange.s.01	yes	yes	color_attribute	css_color_4	color_attribute	css_color_4	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
visual_genome_attributes	surprised	surprised		raw_attribute	47	surprised.a.01	yes	yes	expression_attribute	vaw	expression_attribute	vaw	https://homes.cs.washington.edu/~ranjay/visualgenome/data/dataset/attributes.json.zip
